"BoardID"	"SchoolID"	"School.Type"	"Enrolment"	"Percentage.of.Students.Whose.First.Language.Is.Not.English"	"Percentage.of.Students.Whose.First.Language.Is.Not.French"	"Percentage.of.Students.Who.Are.New.to.Canada.from.a.Non.English.Speaking.Country"	"Percentage.of.Students.Who.Are.New.to.Canada.from.a.Non.French.Speaking.Country"	"Percentage.of.Students.Receiving.Special.Education.Services"	"Gifted"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Reading"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Writing"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Mathematics"	"Percentage.of.Children.Who.Live.in.Low.Income.Households"	"Percentage.of.Students.Whose.Parents.Have.Some.University.Education"	"FSL.Core"	"FSL.Extended"	"FSL.Immersion"	"Gender.Ratio.M.to.F"	"Enrol_sum_all"	"Enrol_sum_JKto3"	"Enrol_sum_4to6"
"B67075"	"809381"	"Catholic"	357	18	100	5	5	13	"FALSE"	96	89	81	89	87	67	10	66	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"822728"	"Catholic"	257	13	100	5	5	22	"FALSE"	50	58	46	86	86	54	13	46	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"785572"	"Catholic"	592	18	100	2	2	15	"FALSE"	88	81	74	86	89	53	11	68	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"741752"	"Catholic"	424	30	100	9	9	14	"FALSE"	87	85	76	88	91	65	19	67	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"708062"	"Catholic"	189	6	100	5	5	29	"FALSE"	85	69	54	95	86	68	9	44	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"727300"	"Catholic"	273	17	100	5	5	19	"FALSE"	88	84	81	81	87	58	11	56	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"769606"	"Catholic"	318	4	100	5	5	12	"FALSE"	97	100	84	90	95	54	10	50	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"851167"	"Catholic"	570	8	100	5	5	13	"FALSE"	77	75	62	87	90	67	8	55	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"845531"	"Catholic"	281	20	100	6	6	23	"FALSE"	55	81	35	96	96	16	13	45	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"728752"	"Catholic"	795	16	100	1	2	9	"FALSE"	91	83	67	86	90	57	12	52	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"809489"	"Catholic"	293	34	100	15	14	20	"FALSE"	81	85	59	85	82	45	28	60	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"814080"	"Catholic"	471	10	100	5	5	15	"FALSE"	85	94	62	93	96	78	8	53	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"716995"	"Catholic"	597	12	100	5	5	11	"FALSE"	69	65	43	81	87	38	8	51	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"795887"	"Catholic"	406	7	100	5	5	30	"TRUE"	96	93	71	89	86	66	11	56	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"856052"	"Catholic"	537	18	100	2	2	10	"FALSE"	77	85	74	91	96	64	12	70	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"696919"	"Catholic"	625	47	99	3	3	6	"FALSE"	95	90	87	96	98	84	18	75	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67075"	"795471"	"Catholic"	627	8	100	2	2	14	"FALSE"	74	81	65	92	95	80	8	55	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"737242"	"Catholic"	762	12	100	2	2	11	"FALSE"	77	78	52	82	78	49	10	52	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"725161"	"Catholic"	359	11	100	5	5	11	"FALSE"	86	86	86	85	92	46	8	67	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"774824"	"Catholic"	533	13	100	5	5	20	"FALSE"	77	92	57	81	84	27	9	66	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"744484"	"Catholic"	266	12	100	5	5	22	"FALSE"	80	90	60	89	83	42	14	62	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"864080"	"Catholic"	253	19	100	5	5	22	"FALSE"	77	95	62	97	83	47	13	30	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67075"	"789488"	"Catholic"	717	17	100	2	2	13	"FALSE"	91	95	64	89	87	52	10	51	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"705470"	"Catholic"	211	26	100	5	5	20	"FALSE"	90	95	86	83	87	70	15	70	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"774049"	"Catholic"	301	24	100	7	7	14	"FALSE"	97	97	79	94	87	61	12	75	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"773832"	"Catholic"	216	19	100	5	5	30	"FALSE"	75	78	72	92	77	23	14	24	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"749966"	"Catholic"	250	5	100	5	5	24	"FALSE"	62	69	56	86	79	41	16	31	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"736888"	"Catholic"	726	17	100	5	5	11	"FALSE"	85	89	65	91	93	51	8	58	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"816450"	"Catholic"	649	49	100	4	4	33	"TRUE"	98	91	91	99	100	96	17	75	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"721530"	"Catholic"	471	10	100	3	3	17	"FALSE"	78	78	46	83	83	43	12	50	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67075"	"777161"	"Catholic"	225	55	100	7	7	20	"FALSE"	90	90	90	96	96	93	24	35	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"710024"	"Catholic"	402	9	100	5	5	8	"FALSE"	80	84	55	87	70	33	9	56	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"757573"	"Catholic"	445	23	100	3	3	16	"FALSE"	72	60	68	89	89	59	14	80	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67075"	"762016"	"Catholic"	355	24	100	5	5	10	"FALSE"	88	94	88	93	93	69	12	59	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"835498"	"Catholic"	426	35	100	5	5	13	"FALSE"	91	85	76	90	85	74	14	72	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"848832"	"Catholic"	268	39	100	17	16	11	"FALSE"	79	86	71	81	75	50	23	74	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"765201"	"Catholic"	442	29	100	3	3	15	"FALSE"	84	82	59	86	86	54	11	50	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"854147"	"Catholic"	722	26	100	3	3	12	"FALSE"	82	89	80	85	87	63	10	73	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"838314"	"Catholic"	330	25	100	6	5	14	"FALSE"	73	80	70	88	92	71	10	47	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"843067"	"Catholic"	168	13	100	5	5	50	"TRUE"	75	67	50	87	83	65	18	50	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"726206"	"Catholic"	295	8	100	5	5	22	"FALSE"	88	83	61	92	100	65	13	60	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"821969"	"Catholic"	389	8	100	5	5	17	"FALSE"	75	88	67	87	82	42	10	60	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"837431"	"Catholic"	328	5	100	5	5	13	"FALSE"	89	89	79	91	96	76	16	61	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"783137"	"Catholic"	376	39	100	6	6	41	"TRUE"	85	93	74	95	95	69	15	79	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"693820"	"Catholic"	536	25	100	5	5	21	"FALSE"	94	83	62	87	81	63	14	52	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"703672"	"Catholic"	377	10	100	5	5	18	"FALSE"	81	85	70	93	91	47	11	50	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"703966"	"Catholic"	440	6	100	5	5	12	"FALSE"	85	91	61	63	80	31	9	58	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"793809"	"Catholic"	499	6	100	5	5	16	"FALSE"	89	91	79	78	83	33	7	56	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"737690"	"Catholic"	502	12	100	4	4	14	"FALSE"	88	86	62	83	87	68	12	62	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"706540"	"Catholic"	273	20	100	5	5	18	"FALSE"	62	76	52	86	94	47	14	80	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"741710"	"Catholic"	311	10	100	5	5	21	"FALSE"	74	95	68	92	94	67	13	67	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"784303"	"Catholic"	326	4	100	5	5	14	"FALSE"	77	77	60	78	81	42	7	60	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"750581"	"Catholic"	280	40	100	9	9	10	"FALSE"	89	95	74	100	96	54	21	80	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"836324"	"Catholic"	742	10	100	5	5	14	"FALSE"	75	72	58	79	88	57	8	55	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67075"	"783927"	"Catholic"	376	7	100	3	3	12	"FALSE"	98	95	76	93	86	75	10	44	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"798495"	"Catholic"	460	22	99	5	5	16	"FALSE"	88	95	70	96	92	53	21	43	"YES"	"NO"	"NO"	0.15	31707	16340	11501
"B67075"	"792306"	"Catholic"	308	32	100	4	4	15	"FALSE"	72	67	65	95	95	86	22	41	"YES"	"NO"	"YES"	0.15	31707	16340	11501
"B67083"	"724106"	"Catholic"	185	43	100	8	8	14	"FALSE"	85	88	77	88	82	53	21	58	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"742821"	"Catholic"	174	26	99	6	7	11	"FALSE"	92	92	77	88	100	56	16	63	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"795852"	"Catholic"	561	23	100	3	3	9	"FALSE"	82	82	62	94	89	61	16	64	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"747440"	"Catholic"	330	28	100	7	7	11	"FALSE"	89	94	78	85	83	64	22	71	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"708038"	"Catholic"	320	30	100	6	6	15	"FALSE"	75	69	59	82	72	44	21	40	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"801178"	"Catholic"	678	19	100	3	3	9	"FALSE"	80	72	54	81	79	40	19	40	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"690031"	"Catholic"	256	24	100	6	6	13	"FALSE"	96	91	65	95	86	32	9	69	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"796468"	"Catholic"	192	22	100	7	7	10	"FALSE"	100	100	93	100	100	59	16	33	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"836036"	"Catholic"	623	4	100	7	7	18	"FALSE"	70	67	50	84	84	49	5	38	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"747882"	"Catholic"	619	14	100	3	3	8	"FALSE"	85	80	59	79	85	53	16	46	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"852651"	"Catholic"	578	38	99	6	6	16	"FALSE"	96	94	83	97	99	52	13	68	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"706337"	"Catholic"	308	24	100	4	4	18	"FALSE"	74	79	46	92	94	64	14	49	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"806889"	"Catholic"	206	11	99	7	7	14	"FALSE"	57	52	43	71	93	14	22	31	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"781401"	"Catholic"	578	64	99	29	29	10	"FALSE"	67	76	44	80	73	56	40	55	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"811041"	"Catholic"	329	19	100	6	6	22	"FALSE"	80	86	57	86	86	46	12	60	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"690708"	"Catholic"	319	17	100	7	7	20	"TRUE"	66	41	44	78	72	33	15	48	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"816396"	"Catholic"	336	30	100	6	6	12	"FALSE"	72	67	39	85	90	56	22	60	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"856207"	"Catholic"	601	34	100	7	7	11	"FALSE"	76	75	68	95	94	68	22	49	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"845779"	"Catholic"	375	39	100	7	7	16	"FALSE"	78	74	63	79	87	52	24	52	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"843547"	"Catholic"	291	9	100	4	4	15	"FALSE"	68	62	47	63	50	17	11	28	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"847933"	"Catholic"	248	25	100	17	17	12	"FALSE"	86	91	59	81	88	31	32	44	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"706418"	"Catholic"	478	19	100	4	4	8	"FALSE"	71	69	51	86	86	63	16	44	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"683246"	"Catholic"	488	14	100	5	5	10	"FALSE"	78	67	42	80	80	41	13	51	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"867942"	"Catholic"	229	10	100	7	7	16	"FALSE"	100	86	62	81	71	48	9	41	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"839256"	"Catholic"	253	44	100	5	5	10	"FALSE"	74	68	55	100	96	75	12	54	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"685461"	"Catholic"	346	22	100	7	7	14	"FALSE"	75	84	72	85	85	48	12	60	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"789763"	"Catholic"	451	41	100	8	8	11	"FALSE"	78	73	51	85	79	56	20	76	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"730742"	"Catholic"	252	14	100	7	7	22	"FALSE"	71	52	52	82	77	36	17	56	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"843466"	"Catholic"	217	32	100	14	14	7	"FALSE"	80	80	75	82	91	36	23	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"680435"	"Catholic"	457	6	100	7	7	20	"FALSE"	89	97	70	76	79	21	6	41	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"771759"	"Catholic"	517	26	99	7	7	12	"FALSE"	68	55	53	69	69	31	24	36	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"766364"	"Catholic"	555	35	99	4	4	15	"FALSE"	84	95	72	82	82	48	11	60	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"752029"	"Catholic"	348	24	100	7	7	25	"FALSE"	71	77	66	68	71	59	17	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"821365"	"Catholic"	319	16	99	4	4	15	"FALSE"	84	84	76	86	86	23	14	39	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"794791"	"Catholic"	273	41	100	7	7	32	"FALSE"	64	75	64	68	71	32	26	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"857238"	"Catholic"	364	49	100	7	8	19	"FALSE"	75	70	70	83	71	49	25	56	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"776742"	"Catholic"	488	9	100	7	7	14	"FALSE"	70	54	46	86	84	61	10	40	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"775797"	"Catholic"	407	21	100	2	2	18	"FALSE"	92	85	82	80	77	54	8	72	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"688182"	"Catholic"	499	17	100	6	6	16	"FALSE"	72	65	33	84	84	33	14	46	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"848930"	"Catholic"	279	19	100	4	4	16	"FALSE"	93	97	77	88	88	50	13	56	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"742171"	"Catholic"	358	17	100	5	6	25	"FALSE"	71	71	50	90	90	59	18	40	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"812896"	"Catholic"	684	41	100	5	5	14	"FALSE"	72	71	56	73	72	35	15	45	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"863785"	"Catholic"	359	20	100	3	3	7	"FALSE"	90	100	90	92	95	70	12	62	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"798274"	"Catholic"	448	31	100	5	5	9	"FALSE"	82	84	69	85	90	64	17	46	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"773530"	"Catholic"	416	15	100	5	5	13	"FALSE"	79	81	46	65	62	5	18	33	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"832308"	"Catholic"	315	28	99	9	9	10	"FALSE"	100	91	91	91	89	74	24	60	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"781819"	"Catholic"	294	10	100	7	7	14	"FALSE"	86	74	60	81	86	17	17	39	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"797278"	"Catholic"	254	37	100	6	7	20	"FALSE"	76	84	52	86	81	52	27	40	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"850071"	"Catholic"	374	30	100	10	10	24	"TRUE"	96	96	92	98	98	89	16	73	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"738857"	"Catholic"	696	26	100	11	10	15	"FALSE"	88	88	77	85	85	66	18	82	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"850217"	"Catholic"	590	27	100	7	7	19	"FALSE"	72	65	49	95	95	58	22	72	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"865362"	"Catholic"	182	11	100	7	7	18	"FALSE"	88	75	69	67	76	29	16	42	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"780804"	"Catholic"	279	33	100	6	6	14	"FALSE"	86	83	58	90	94	39	18	51	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"750557"	"Catholic"	666	2	100	7	7	14	"FALSE"	76	69	64	76	77	26	5	54	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"783870"	"Catholic"	456	22	100	6	6	13	"FALSE"	90	77	60	92	96	71	13	70	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"800007"	"Catholic"	499	34	100	4	4	14	"FALSE"	62	49	49	81	83	42	10	69	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"856959"	"Catholic"	525	19	99	3	3	12	"FALSE"	94	79	70	85	78	39	15	45	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"857165"	"Catholic"	431	35	99	4	5	19	"FALSE"	94	91	82	79	81	50	15	67	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"846473"	"Catholic"	462	33	100	4	4	17	"FALSE"	83	74	43	76	68	24	27	53	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"723967"	"Catholic"	430	30	100	6	6	16	"FALSE"	69	62	40	80	73	37	24	40	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"787647"	"Catholic"	334	13	100	7	7	15	"FALSE"	97	100	97	100	90	45	9	55	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"824950"	"Catholic"	268	18	100	4	4	20	"FALSE"	67	54	33	66	62	19	26	27	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"776175"	"Catholic"	584	13	100	3	3	12	"FALSE"	80	79	69	91	91	75	13	58	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"785997"	"Catholic"	222	25	100	4	4	18	"FALSE"	80	84	76	91	87	61	16	53	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"851299"	"Catholic"	399	24	100	15	15	14	"FALSE"	76	68	59	86	82	39	22	51	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"708070"	"Catholic"	359	23	100	6	6	15	"FALSE"	73	70	49	83	78	44	18	43	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"849286"	"Catholic"	865	6	100	7	7	14	"FALSE"	73	68	56	91	94	57	8	44	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"858420"	"Catholic"	657	26	100	8	8	17	"FALSE"	73	81	57	75	81	47	19	60	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"731447"	"Catholic"	491	52	100	10	10	11	"FALSE"	69	69	50	86	86	43	24	51	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"759562"	"Catholic"	420	54	99	13	14	11	"FALSE"	63	73	58	62	73	33	34	45	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"706631"	"Catholic"	239	7	100	7	7	12	"TRUE"	89	96	78	100	96	48	15	58	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"782606"	"Catholic"	297	5	100	7	7	9	"FALSE"	88	84	70	80	91	51	11	57	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"797316"	"Catholic"	377	17	100	7	6	18	"FALSE"	89	84	87	79	85	64	20	70	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"801100"	"Catholic"	326	28	100	7	7	23	"TRUE"	80	88	64	95	90	67	15	54	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"792020"	"Catholic"	515	21	98	10	10	7	"FALSE"	84	84	67	88	84	43	19	61	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"714909"	"Catholic"	568	28	100	13	13	10	"FALSE"	78	71	59	67	69	25	34	35	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"850403"	"Catholic"	551	61	100	10	10	8	"FALSE"	96	90	79	85	90	72	19	54	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"730441"	"Catholic"	558	30	100	4	4	11	"FALSE"	68	73	46	93	91	46	13	49	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"684199"	"Catholic"	398	16	100	4	4	14	"FALSE"	81	74	60	95	82	30	12	51	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"703222"	"Catholic"	490	28	100	11	12	10	"FALSE"	88	86	57	89	89	48	20	80	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"823090"	"Catholic"	274	30	99	6	6	20	"TRUE"	90	90	90	92	94	69	13	71	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"721020"	"Catholic"	654	12	100	7	7	8	"FALSE"	84	80	68	83	82	51	10	45	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"726494"	"Catholic"	479	37	100	7	7	19	"FALSE"	84	80	57	77	80	34	17	41	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"786730"	"Catholic"	327	33	100	4	4	19	"FALSE"	81	95	76	91	88	59	17	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"750042"	"Catholic"	154	22	100	8	8	18	"FALSE"	62	38	38	92	92	38	20	45	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"819219"	"Catholic"	375	14	100	4	4	10	"FALSE"	62	68	40	86	86	33	12	53	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"708143"	"Catholic"	534	28	100	5	5	13	"FALSE"	66	68	43	73	76	29	12	49	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"819433"	"Catholic"	485	17	100	4	4	15	"FALSE"	79	77	65	82	88	51	14	71	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"789143"	"Catholic"	377	34	100	6	6	14	"FALSE"	96	92	60	85	90	55	16	54	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"783161"	"Catholic"	208	31	100	11	11	15	"FALSE"	67	71	58	76	100	24	27	37	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"770620"	"Catholic"	501	9	100	2	2	12	"FALSE"	82	80	34	72	70	28	12	48	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"785393"	"Catholic"	689	6	100	7	7	9	"FALSE"	83	87	77	92	87	37	6	56	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"733229"	"Catholic"	240	31	100	6	6	16	"FALSE"	64	72	52	76	72	40	23	54	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"851000"	"Catholic"	365	9	100	4	4	12	"FALSE"	86	86	76	76	69	51	10	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"800465"	"Catholic"	330	29	100	7	7	16	"FALSE"	86	97	72	77	81	42	16	37	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"697095"	"Catholic"	252	37	100	7	7	19	"FALSE"	63	53	58	97	100	77	27	43	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"835536"	"Catholic"	434	22	99	6	6	11	"FALSE"	73	79	67	83	78	40	18	43	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"776092"	"Catholic"	255	29	100	7	7	16	"FALSE"	100	96	67	88	88	42	16	56	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"689556"	"Catholic"	371	28	100	19	19	12	"FALSE"	72	69	54	75	75	50	26	41	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"777528"	"Catholic"	269	33	100	10	10	16	"FALSE"	74	52	63	81	88	65	22	62	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"750298"	"Catholic"	613	27	100	6	6	8	"FALSE"	79	68	61	88	75	42	22	58	"YES"	"NO"	"YES"	0.16	43740	23069	15413
"B67083"	"819883"	"Catholic"	203	40	100	7	7	16	"FALSE"	67	72	56	88	81	56	16	46	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"803502"	"Catholic"	569	25	100	13	13	12	"FALSE"	73	69	47	75	75	23	28	36	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"801577"	"Catholic"	259	15	100	5	5	9	"FALSE"	96	82	93	100	100	93	11	52	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"759481"	"Catholic"	437	21	100	6	6	12	"FALSE"	88	84	72	93	90	53	13	57	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"772496"	"Catholic"	430	4	100	7	7	12	"FALSE"	78	71	51	90	81	50	8	43	"YES"	"YES"	"NO"	0.16	43740	23069	15413
"B67083"	"696307"	"Catholic"	294	16	100	5	5	12	"FALSE"	74	74	68	69	69	31	20	19	"YES"	"NO"	"NO"	0.16	43740	23069	15413
"B67083"	"693715"	"Catholic"	504	45	100	20	20	12	"FALSE"	75	76	66	82	76	37	31	62	"YES"	"NO"	"NO"	0.16	43740	23069	15413
